date,generation,countryName,priceEuroPerMwh
2021-09-30,12400000000.0,Austria,157.55375
2021-10-01,22563000000.0,Austria,141.17
2021-10-02,36844000000.0,Austria,100.77041666666666
2021-10-03,47578000000.0,Austria,50.43375
2021-10-04,9196000000.0,Austria,172.97625000000002
2021-10-05,46423000000.0,Austria,157.3025
2021-10-06,6927000000.0,Austria,200.06583333333333
2021-10-07,9606000000.0,Austria,294.61625
2021-10-08,8217000000.0,Austria,202.44333333333336
2021-10-09,5296000000.0,Austria,164.51958333333332
2021-10-10,6314000000.0,Austria,157.91125
2021-10-11,30433000000.0,Austria,179.02041666666665
2021-10-12,20813000000.0,Austria,189.17041666666668
2021-10-13,35140000000.0,Austria,190.4383333333333
2021-10-14,12033000000.0,Austria,186.42083333333335
2021-10-15,8299000000.0,Austria,186.10958333333335
2021-10-16,7464000000.0,Austria,180.86458333333334
2021-10-17,175000000.0,Austria,163.35166666666666
2021-10-18,2650000000.0,Austria,197.92666666666665
2021-10-19,12468000000.0,Austria,177.06083333333333
2021-10-20,27481000000.0,Austria,152.38833333333335
2021-10-21,26675000000.0,Austria,163.88708333333332
2021-10-22,27938000000.0,Austria,185.60416666666666
2021-10-23,26748000000.0,Austria,163.85999999999999
2021-10-24,19030000000.0,Austria,143.34333333333333
2021-10-25,51248000000.0,Austria,201.03125
2021-10-26,5369000000.0,Austria,204.3670833333333
2021-10-27,2986000000.0,Austria,212.49791666666667
2021-10-28,31701000000.0,Austria,192.59083333333334
2021-10-29,38853000000.0,Austria,156.60916666666665
2021-10-30,48322000000.0,Austria,111.45916666666666
2021-10-31,41479000000.0,Austria,82.94458333333334
2021-11-01,31819000000.0,Austria,114.66875
2021-11-02,8942000000.0,Austria,204.15375000000003
2021-11-03,30531000000.0,Austria,193.53875000000002
2021-11-04,34584000000.0,Austria,175.62958333333333
2021-11-05,19419000000.0,Austria,177.97875
2021-11-06,4789000000.0,Austria,153.00583333333333
2021-11-07,12398000000.0,Austria,149.20374999999999
2021-11-08,14372000000.0,Austria,198.55124999999998
2021-11-09,16437000000.0,Austria,190.62666666666667
2021-11-10,55102000000.0,Austria,179.51458333333335
2021-11-11,14669000000.0,Austria,196.39541666666665
2021-11-12,3313000000.0,Austria,196.28625
2021-11-13,4304000000.0,Austria,172.09625000000003
2021-11-14,1362000000.0,Austria,173.55416666666667
2021-11-15,2932000000.0,Austria,228.67583333333334
2021-11-16,32956000000.0,Austria,238.36541666666665
2021-11-17,8395000000.0,Austria,212.51291666666668
2021-11-18,25390000000.0,Austria,213.38583333333335
2021-11-19,40559000000.0,Austria,216.63958333333335
2021-11-20,28269000000.0,Austria,189.03041666666664
2021-11-21,2472000000.0,Austria,207.56458333333333
2021-11-22,18795000000.0,Austria,254.27958333333333
2021-11-23,16245000000.0,Austria,266.9733333333333
2021-11-24,16101000000.0,Austria,283.15333333333336
2021-11-25,35937000000.0,Austria,267.30875
2021-11-26,21445000000.0,Austria,235.17
2021-11-27,6552000000.0,Austria,212.26208333333332
2021-11-28,14656000000.0,Austria,200.45291666666665
2021-11-29,48401000000.0,Austria,273.6141666666667
2021-11-30,49773000000.0,Austria,214.65416666666667
2021-12-01,29484000000.0,Austria,242.83249999999998
2021-12-02,12889000000.0,Austria,260.3020833333333
2021-12-03,23203000000.0,Austria,231.3375
2021-12-04,45135000000.0,Austria,205.03833333333333
2021-12-05,3960000000.0,Austria,202.8166666666667
2021-12-06,30095000000.0,Austria,270.7245833333333
2021-12-07,9762000000.0,Austria,244.36333333333334
2021-12-08,34745000000.0,Austria,222.32458333333332
2021-12-09,14070000000.0,Austria,281.95125
2021-12-10,19085000000.0,Austria,244.84083333333334
2021-12-11,15044000000.0,Austria,238.71791666666664
2021-12-12,50902000000.0,Austria,205.25750000000002
2021-12-13,25380000000.0,Austria,283.11625
2021-12-14,7111000000.0,Austria,312.56374999999997
2021-12-15,15408000000.0,Austria,312.0975
2021-12-16,41788000000.0,Austria,348.93458333333336
2021-12-17,56589000000.0,Austria,340.16791666666666
2021-12-18,42430000000.0,Austria,272.0104166666667
2021-12-19,62284000000.0,Austria,228.07125
2021-12-20,51830000000.0,Austria,348.40333333333336
2021-12-21,6698000000.0,Austria,437.33625
2021-12-22,4474000000.0,Austria,425.6558333333333
2021-12-23,20666000000.0,Austria,344.55333333333334
2021-12-24,29145000000.0,Austria,231.15416666666667
2021-12-25,15455000000.0,Austria,201.60875
2021-12-26,2034000000.0,Austria,172.85375
2021-12-27,9522000000.0,Austria,153.06
2021-12-28,12052000000.0,Austria,130.88583333333332
2021-12-29,3416000000.0,Austria,153.97916666666666
2021-12-30,6591000000.0,Austria,117.20416666666667
2021-12-31,28828000000.0,Austria,86.8
2022-01-01,44869000000.0,Austria,83.88291666666667
2022-01-02,8996000000.0,Austria,54.32125
2022-01-03,40667000000.0,Austria,87.84708333333333
2022-01-04,22701000000.0,Austria,154.53625
2022-01-05,34775000000.0,Austria,133.21458333333334
2022-01-06,44280000000.0,Austria,202.28916666666666
2022-01-07,15013000000.0,Austria,181.86041666666665
2022-01-08,8986000000.0,Austria,175.33791666666664
2022-01-09,10554000000.0,Austria,175.92708333333334
2022-01-10,29692000000.0,Austria,262.06083333333333
2022-01-11,54449000000.0,Austria,254.18208333333334
2022-01-12,41604000000.0,Austria,233.5391666666667
2022-01-13,30153000000.0,Austria,195.535
2022-01-14,52587000000.0,Austria,202.61249999999998
2022-01-15,18097000000.0,Austria,217.14041666666665
2022-01-16,22899000000.0,Austria,184.00583333333336
2022-01-17,64367000000.0,Austria,187.13041666666666
2022-01-18,40702000000.0,Austria,236.98083333333332
2022-01-19,8821000000.0,Austria,201.49708333333334
2022-01-20,49997000000.0,Austria,180.71166666666667
2022-01-21,61939000000.0,Austria,178.01708333333332
2022-01-22,43108000000.0,Austria,191.26166666666666
2022-01-23,18738000000.0,Austria,194.74249999999998
2022-01-24,967000000.0,Austria,247.51791666666668
2022-01-25,13681000000.0,Austria,296.8933333333333
2022-01-26,23131000000.0,Austria,244.21541666666667
2022-01-27,28376000000.0,Austria,193.26916666666668
2022-01-28,10717000000.0,Austria,204.615
2022-01-29,22728000000.0,Austria,161.92875
2022-01-30,66827000000.0,Austria,140.49916666666667
2022-01-31,25883000000.0,Austria,206.5041666666667
2022-02-01,41917000000.0,Austria,206.90166666666667
2022-02-02,65026000000.0,Austria,193.39
2022-02-03,33293000000.0,Austria,197.44000000000003
2022-02-04,11101000000.0,Austria,192.56500000000003
2022-02-05,40332000000.0,Austria,152.86625
2022-02-06,27660000000.0,Austria,136.58541666666667
2022-02-07,62180000000.0,Austria,183.13291666666666
2022-02-08,55528000000.0,Austria,158.22625
2022-02-09,20639000000.0,Austria,189.085
2022-02-10,7536000000.0,Austria,195.28833333333333
2022-02-11,36609000000.0,Austria,193.34083333333334
2022-02-12,21865000000.0,Austria,157.73749999999998
2022-02-13,51420000000.0,Austria,134.64666666666668
2022-02-14,32842000000.0,Austria,178.58416666666665
2022-02-15,4211000000.0,Austria,195.80124999999998
2022-02-16,26642000000.0,Austria,182.84041666666667
2022-02-17,57129000000.0,Austria,138.74
2022-02-18,32029000000.0,Austria,133.54916666666665
2022-02-19,50619000000.0,Austria,101.21958333333333
2022-02-20,34168000000.0,Austria,95.09791666666666
2022-02-21,36805000000.0,Austria,117.9425
2022-02-22,47798000000.0,Austria,137.45291666666665
2022-02-23,37341000000.0,Austria,148.81333333333333
2022-02-24,34145000000.0,Austria,141.21208333333334
2022-02-25,36674000000.0,Austria,168.18583333333333
2022-02-26,37904000000.0,Austria,229.8975
2022-02-27,24220000000.0,Austria,191.01874999999998
2022-02-28,31336000000.0,Austria,246.9725
2022-03-01,12312000000.0,Austria,254.37208333333334
2022-03-02,16933000000.0,Austria,281.98041666666666
2022-03-03,15338000000.0,Austria,340.8258333333333
2022-03-04,27787000000.0,Austria,368.09
2022-03-05,10232000000.0,Austria,351.30958333333336
2022-03-06,15973000000.0,Austria,366.19624999999996
2022-03-07,35410000000.0,Austria,429.5933333333333
2022-03-08,20345000000.0,Austria,554.83
2022-03-09,23777000000.0,Austria,470.48291666666665
2022-03-10,23276000000.0,Austria,358.175
2022-03-11,19023000000.0,Austria,300.8979166666667
2022-03-12,40971000000.0,Austria,227.92624999999998
2022-03-13,46264000000.0,Austria,223.38208333333333
2022-03-14,32415000000.0,Austria,289.9379166666667
2022-03-15,28083000000.0,Austria,302.02916666666664
2022-03-16,31086000000.0,Austria,267.4925
2022-03-17,7136000000.0,Austria,247.8225
2022-03-18,3201000000.0,Austria,235.5175
2022-03-19,12429000000.0,Austria,185.72708333333333
2022-03-20,30816000000.0,Austria,110.75541666666668
2022-03-21,11360000000.0,Austria,226.04458333333332
2022-03-22,2592500000.0,Austria,237.72416666666666
2022-03-23,2534000000.0,Austria,238.31791666666666
2022-03-24,11569000000.0,Austria,242.53291666666667
2022-03-25,3833000000.0,Austria,251.42999999999998
2022-03-26,10866000000.0,Austria,217.36249999999998
2022-03-27,6705500000.0,Austria,200.29708333333335
2022-03-28,4339000000.0,Austria,231.13375
2022-03-29,11919000000.0,Austria,254.2675
2022-03-30,10686000000.0,Austria,273.97125
2022-03-31,13516000000.0,Austria,220.97125000000003
2022-04-01,44131000000.0,Austria,191.61083333333332
2022-04-02,50230000000.0,Austria,201.08208333333334
2022-04-03,39730000000.0,Austria,192.09833333333333
2022-04-04,20406000000.0,Austria,208.33416666666668
2022-04-05,36610000000.0,Austria,219.84625000000003
2022-04-06,18815000000.0,Austria,163.53208333333333
2022-04-07,26910000000.0,Austria,135.79791666666668
2022-04-08,41318000000.0,Austria,160.19208333333333
2022-04-09,47241000000.0,Austria,110.6125
2022-04-10,37823000000.0,Austria,102.24833333333333
2022-04-11,10338000000.0,Austria,225.02083333333334
2022-04-12,13149000000.0,Austria,202.37166666666667
2022-04-13,32406000000.0,Austria,229.92
2022-04-14,34436000000.0,Austria,226.67
2022-04-15,21172000000.0,Austria,192.37583333333336
2022-04-16,54653000000.0,Austria,146.72208333333333
2022-04-17,29697000000.0,Austria,104.35458333333334
2022-04-18,9344000000.0,Austria,129.835
2022-04-19,4888000000.0,Austria,221.03374999999997
2022-04-20,5546000000.0,Austria,207.07208333333332
2022-04-21,5510000000.0,Austria,202.13
2022-04-22,16058000000.0,Austria,198.85458333333335
2022-04-23,7450000000.0,Austria,140.30541666666667
2022-04-24,34419000000.0,Austria,131.73499999999999
2022-04-25,25080000000.0,Austria,225.87125
2022-04-26,5191000000.0,Austria,240.35458333333335
2022-04-27,31930000000.0,Austria,222.70624999999998
2022-04-28,28829000000.0,Austria,229.85666666666668
2022-04-29,4609000000.0,Austria,227.41708333333335
2022-04-30,4030000000.0,Austria,202.32541666666668
2022-05-01,5650000000.0,Austria,194.7675
2022-05-02,2841000000.0,Austria,217.3970833333333
2022-05-03,4719000000.0,Austria,219.89291666666668
2022-05-04,3203000000.0,Austria,233.33208333333334
2022-05-05,1637000000.0,Austria,235.2145833333333
2022-05-06,8739000000.0,Austria,225.67708333333334
2022-05-07,8482000000.0,Austria,199.73416666666665
2022-05-08,2321000000.0,Austria,173.21875
2022-05-09,5889000000.0,Austria,218.25083333333336
2022-05-10,1549000000.0,Austria,200.23833333333334
2022-05-11,11046000000.0,Austria,185.62791666666666
2022-05-12,19502000000.0,Austria,181.91208333333336
2022-05-13,28338000000.0,Austria,192.10041666666666
2022-05-14,11479000000.0,Austria,169.55208333333334
2022-05-15,2587000000.0,Austria,146.32208333333332
2022-05-16,5621000000.0,Austria,216.95416666666665
2022-05-17,38120000000.0,Austria,226.1025
2022-05-18,7764000000.0,Austria,206.88958333333335
2022-05-19,37558000000.0,Austria,211.89833333333334
2022-05-20,13417000000.0,Austria,203.18625
2022-05-21,37811000000.0,Austria,123.03250000000001
2022-05-22,9610000000.0,Austria,164.99625
2022-05-23,15038000000.0,Austria,183.29625
2022-05-24,9172000000.0,Austria,179.26625
2022-05-25,12612000000.0,Austria,174.25625
2022-05-26,13871000000.0,Austria,89.18416666666667
2022-05-27,30871000000.0,Austria,68.01041666666667
2022-05-28,18672000000.0,Austria,81.75083333333333
2022-05-29,4231000000.0,Austria,160.48541666666668
2022-05-30,4052000000.0,Austria,225.38
2022-05-31,16868000000.0,Austria,212.1604166666667
2022-06-01,9652000000.0,Austria,215.55375
2022-06-02,5414000000.0,Austria,193.20916666666668
2022-06-03,21104000000.0,Austria,186.34958333333336
2022-06-04,10724000000.0,Austria,170.63333333333333
2022-06-05,15908000000.0,Austria,138.95791666666668
2022-06-06,4787000000.0,Austria,117.05708333333332
2022-06-07,15618000000.0,Austria,185.96416666666667
2022-06-08,9535000000.0,Austria,191.36249999999998
2022-06-09,37612000000.0,Austria,189.04666666666665
2022-06-10,53561000000.0,Austria,186.34
2022-06-11,28208000000.0,Austria,137.51208333333332
2022-06-12,8294000000.0,Austria,118.09166666666665
2022-06-13,18157000000.0,Austria,175.06416666666667
2022-06-14,7871000000.0,Austria,202.42999999999998
2022-06-15,4538000000.0,Austria,216.92499999999998
2022-06-16,10073000000.0,Austria,208.5625
2022-06-17,17210000000.0,Austria,254.15958333333333
2022-06-18,7256000000.0,Austria,210.24041666666668
2022-06-19,44754000000.0,Austria,157.53416666666666
2022-06-20,15102000000.0,Austria,289.55
2022-06-21,16748000000.0,Austria,317.52
2022-06-22,1176000000.0,Austria,342.6145833333333
2022-06-23,2957000000.0,Austria,309.65625
2022-06-24,28637000000.0,Austria,283.53291666666667
2022-06-25,17173000000.0,Austria,251.86416666666665
2022-06-26,1526000000.0,Austria,227.06833333333336
